"Rank","Year","Artist","artist_name","Track","track_name","track_number","disc_number","album_name","album_type","artist_id","track_id","album_release_date","album_release_year","duration_ms","danceability","energy","key","key_name","key_mode","mode","mode_name","time_signature","loudness","speechiness","acousticness","instrumentalness","liveness","valence","tempo"
87,2019,"tenille townes","tenille townes","somebodys daughter","somebodys daughter",5,1,"Road to the Lemonade Stand - EP","single","3TyeX0lk4B7k56ukfzEE0z","2XXGgYwJTdg4wnd3qLrdzR","2020-02-07",2020,226626,0.584,0.851,0,"C","C major",1,"major",4,-5.66,0.0323,0.00153,2.92e-06,0.121,0.521,86.989
87,2020,"maren morris","maren morris","to hell  back","to hell  back",11,1,"GIRL","album","6WY7D3jk8zTrHtmkqqo5GI","4Yy1VOdLAX7MuKQOcivV4O","2019-03-08",2019,195586,0.463,0.71,0,"C","C major",1,"major",4,-7.051,0.0859,0.148,0.000192,0.123,0.441,78.144
88,2011,"joe nichols","joe nichols","take it off","take it off",1,1,"It's All Good","album","4aJTB79uwT4sP0Nb8QGWHc","0OEVffuUKu6dE7yNL0Lugk","2011-11-10",2011,199266,0.529,0.839,0,"C","C major",1,"major",4,-3.865,0.0439,0.171,2.2e-06,0.103,0.56,165.886
88,2012,"zac brown band","zac brown band","goodbye in her eyes","goodbye in her eyes",3,1,"Uncaged","album","6yJCxee7QumYr820xdIsjo","5rIuVlKlLCfuQyt5eyzxOy","2012-07-06",2012,324266,0.4,0.558,3,"D#","D# major",1,"major",4,-7.393,0.038,0.163,3.76e-06,0.0879,0.376,81.271
88,2013,"the band perry","the band perry","dont let me be lonely","dont let me be lonely",3,1,"Pioneer","album","75FnCoo4FBxH5K1Rrx0k5A","1vjx9wZEyhhM1VRmIoDiRk","2013-01-01",2013,251226,0.601,0.682,1,"C#","C# major",1,"major",4,-4.548,0.0282,0.159,0,0.0786,0.337,111.006
88,2014,"lee brice","lee brice","drinking class","drinking class",6,1,"I Don't Dance (Deluxe Edition)","album","5Zq7R5qmi58ByYyBQTlNuk","4QAXLB2Hkx3n7LbOFxD34h","2014-09-09",2014,207346,0.663,0.53,1,"C#","C# major",1,"major",4,-9.763,0.0301,0.0886,0,0.154,0.269,109.003
88,2015,"blake shelton","blake shelton","neon light","neon light",2,1,"BRINGING BACK THE SUNSHINE","album","1UTPBmNbXNTittyMJrNkvw","289hx4t6fH2BBe8p6cnXo1","2014-09-30",2014,221401,0.666,0.78,2,"D","D major",1,"major",4,-5.847,0.048,0.0189,1.01e-06,0.0635,0.923,154.056
88,2016,"chris stapleton","chris stapleton","fire away","fire away",2,1,"Traveller","album","4YLtscXsxbVgi031ovDDdh","5j4hSQH0KaAc8f6cimnXIT","2015-05-04",2015,244333,0.559,0.301,9,"A","A major",1,"major",3,-9.066,0.0297,0.055,0.00979,0.101,0.177,116.123
88,2017,"drake white","drake white","makin me look good again","makin me look good again",3,1,"Spark","album","29ijED2bnnprp2TciAK1aO","1VMQYQQlYHhbudATkSJiP1","2016-08-19",2016,238933,0.574,0.586,10,"A#","A# major",1,"major",4,-6.141,0.0337,0.354,0,0.106,0.26,127.795
88,2018,"luke combs","luke combs","houston we got a problem","houston we got a problem",13,1,"This One's for You Too (Deluxe Edition)","album","718COspgdWOnwOFpJHRZHS","6guWjUuNYziyNXgjFo1IpF","2018-06-01",2018,191986,0.521,0.762,9,"A","A major",1,"major",4,-5.059,0.0362,0.0961,6.15e-06,0.395,0.486,143.866
88,2019,"kelsea ballerini","kelsea ballerini","homecoming queen","homecoming queen",1,1,"homecoming queen?","single","3RqBeV12Tt7A8xH3zBDDUF","1s71G3V7XQaVo5IOR6gLbp","2019-09-06",2019,167796,0.462,0.512,9,"A","A major",1,"major",4,-5.443,0.0334,0.478,0,0.0993,0.29,114.014
88,2020,"chris young","chris young","drowning","drowning",1,1,"Drowning","single","4BYxqVkZyFjtik7crYLg5Q","59JBsvbxoibwgWLVE61acB","2019-06-14",2019,189823,0.438,0.661,5,"F","F major",1,"major",4,-5.189,0.0359,0.211,0,0.0865,0.319,75.989
89,2011,"josh thompson","josh thompson","wont be lonely long","wont be lonely long",4,1,"Way Out Here","album","4BuyNtIXCdb4fHesOdR3io","5OnHu0O7kHoYigPjOsctMy","2010-02-22",2010,223840,0.662,0.896,7,"G","G major",1,"major",4,-4.306,0.0355,0.189,0,0.163,0.85,121.536
89,2012,"brantley gilbert","brantley gilbert","country must be country wide","country must be country wide",8,1,"Halfway To Heaven (Deluxe)","album","5q8HGNo0BjLWaTAhRtbwxa","3qJQtLfi7ztIz7JYDrVHrg","2010",2010,215573,0.409,0.765,11,"B","B major",1,"major",4,-5.696,0.0412,0.0249,6.16e-06,0.104,0.5,83.093
89,2013,"jana kramer","jana kramer","whiskey","whiskey",5,1,"Jana Kramer","album","2PaRhxWFaqCUZybJDDoNrf","2PlV5tbBAReUfsO6R55gxe","2012-06-01",2012,215906,0.528,0.773,0,"C","C major",1,"major",4,-3.395,0.0331,0.0533,1.5e-05,0.34,0.48,143.816
89,2014,"blake shelton","blake shelton","mine would be you","mine would be you",9,1,"Based on a True Story...","album","1UTPBmNbXNTittyMJrNkvw","0lrDnSdi4jxbqS1BEptmuI","2013-03-26",2013,239506,0.572,0.529,0,"C","C major",1,"major",4,-6.897,0.0282,0.146,0,0.335,0.321,139.876
89,2015,"chris stapleton","chris stapleton","tennessee whiskey","tennessee whiskey",3,1,"Traveller","album","4YLtscXsxbVgi031ovDDdh","3fqwjXwUGN6vbzIwvyFMhx","2015-05-04",2015,293293,0.392,0.37,9,"A","A major",1,"major",4,-10.888,0.0298,0.205,0.0096,0.0821,0.512,48.718
89,2016,"granger smith","granger smith","if the boot fits","if the boot fits",4,1,"Remington","album","4sTFGCigAQIUiEy8wSSQNF","1LZNdHSaGjV2S9q8BrZwnh","2016-03-04",2016,170093,0.528,0.928,3,"D#","D# major",1,"major",4,-5.743,0.0456,0.0252,2.88e-06,0.0467,0.885,162.069
89,2017,"chris stapleton","chris stapleton","either way","either way",5,1,"From A Room: Volume 1","album","4YLtscXsxbVgi031ovDDdh","6Wo5YxkdXgwzKQZbDg2r17","2017-05-05",2017,248053,0.655,0.0645,4,"E","E major",1,"major",4,-14.765,0.0429,0.854,1.11e-05,0.107,0.278,129.399
89,2018,"dustin lynch","dustin lynch","id be jealous too","id be jealous too",1,1,"Current Mood","album","1dID9zgn0OV0Y8ud7Mh2tS","7rdK9NSJIRBZAiXC0vuBS9","2017-09-08",2017,185706,0.716,0.718,0,"C","C major",1,"major",4,-5.355,0.0293,0.0896,0,0.473,0.537,100.934
89,2019,"tyler rich","tyler rich","the difference","the difference",3,1,"Two Thousand Miles","album","78eqps3BavCqe2q7GCU1VK","1zQjzfgYp0ZDSsU1dxi5g8","2020-09-04",2020,186973,0.535,0.749,9,"A","A major",1,"major",4,-5.344,0.0525,0.113,0,0.108,0.705,169.778
90,2011,"brad paisley","brad paisley","anything like me","anything like me",8,1,"American Saturday Night","album","13YmWQJFwgZrd4bf5IjMY4","2FGGvxPrVkpJ3lNZQfottL","2009-06-30",2009,253706,0.529,0.541,2,"D","D major",1,"major",4,-8.878,0.0338,0.452,0,0.11,0.463,164.723
90,2012,"sara evans","sara evans","my heart cant tell you no","my heart cant tell you no",3,1,"Stronger & Greatest Hits (Australian Tour Edition)","compilation","7qvsLYsYP0MHD7jkdv6DAG","3LJAL2uzwyTnrEyRvqGUwv","2007",2007,273200,0.557,0.652,6,"F#","F# minor",0,"minor",4,-5.4,0.025,0.175,0,0.256,0.465,89.992
90,2012,"sara evans","sara evans","my heart cant tell you no","you",12,1,"Born To Fly","album","7qvsLYsYP0MHD7jkdv6DAG","3ptqYB0oHmjrgCj5lSEojd","2000-10-10",2000,212466,0.444,0.635,0,"C","C minor",0,"minor",4,-7.423,0.0384,0.155,5.37e-05,0.125,0.272,150.363
90,2013,"little big town","little big town","your side of the bed","your side of the bed",5,1,"Tornado","album","3CygdxquGHurS7f9LjNLkv","6Ra6oqPiJBuxPzKdrbfnfC","2012-01-01",2012,221680,0.61,0.383,5,"F","F major",1,"major",4,-7.543,0.0322,0.676,0,0.0949,0.164,137.766
90,2014,"kacey musgraves","kacey musgraves","follow your arrow","follow your arrow",11,1,"Same Trailer Different Park","album","70kkdajctXSbqSMJbQO424","4CLPNURPcKztF9RRdcWLGP","2013-01-01",2013,199640,0.448,0.649,5,"F","F major",1,"major",4,-5.925,0.0434,0.418,0,0.0976,0.575,195.925
90,2015,"kacey musgraves","kacey musgraves","biscuits","biscuits",6,1,"Pageant Material","album","70kkdajctXSbqSMJbQO424","4vHVfwVi2CEc4r7P1Pr9iu","2015-06-23",2015,196520,0.438,0.572,0,"C","C major",1,"major",4,-5.542,0.0407,0.331,0,0.0805,0.84,202.414
90,2016,"michael ray","michael ray","real men love jesus","real men love jesus",4,1,"Michael Ray","album","6ghiFYcwn2Vzl6K50U0UPz","4PUd2AwQAWY05WWR5qxig9","2015-08-07",2015,191080,0.446,0.722,2,"D","D major",1,"major",4,-4.537,0.0349,0.00614,4.8e-05,0.127,0.389,76.131
90,2017,"raelynn","raelynn","love triangle","love triangle",1,1,"Love Triangle","single","5dMnvpYEfXvSexjwnSRH5n","6EJMBO60yYTS5YOXTqPhka","2016-07-11",2016,224533,0.684,0.541,2,"D","D major",1,"major",4,-6.057,0.0329,0.152,0,0.11,0.337,132.909
90,2018,"jake owen","jake owen","down to the honkytonk","down to the honkytonk",1,1,"Down To The Honkytonk","single","1n2pb9Tsfe4SwAjmUac6YT","7bzo7pQlAYvJeeo8AT2QJr","2018-08-07",2018,183140,0.623,0.828,3,"D#","D# major",1,"major",4,-4.272,0.0565,0.162,0,0.0976,0.953,82.059
90,2019,"keith urban","keith urban","never comin down","never comin down",2,1,"Graffiti U","album","0u2FHSq3ln94y5Q57xazwf","1QJvq84l7YcVCyIkGA602c","2018-04-27",2018,214095,0.697,0.82,1,"C#","C# major",1,"major",4,-4.275,0.0448,0.00928,0.000118,0.122,0.815,94.995
90,2020,"little big town","little big town","wine beer whiskey","wine beer whiskey",6,1,"Nightfall","album","3CygdxquGHurS7f9LjNLkv","5avVDmK9FVJpd3MDO8I3Zl","2020-01-17",2020,196160,0.727,0.914,7,"G","G major",1,"major",4,-5.85,0.0743,0.617,0,0.596,0.784,106.021
91,2011,"james wesley","james wesley","didnt i","didnt i",1,1,"Didn't I","single","5uO9H9BS5fBbLSKw23QFdh","3BC9uZ3zjO8os5OUpwsExM","2011-04-19",2011,206773,0.593,0.901,11,"B","B major",1,"major",4,-3.957,0.0375,0.249,3.64e-06,0.155,0.389,121.943
91,2012,"kelly clarkson","kelly clarkson","mr know it all","mr know it all",1,1,"Mr. Know It All","single","3BmGtnKgCSGYIUhmivXKWX","2SqEArThsZMzS6oRC5L7l5","2011-09-05",2011,232173,0.671,0.793,5,"F","F major",1,"major",4,-5.273,0.0286,0.0308,0,0.0627,0.475,95.965
91,2013,"kacey musgraves","kacey musgraves","blowin smoke","blowin smoke",5,1,"Same Trailer Different Park","album","70kkdajctXSbqSMJbQO424","4oqD7zXh23uvf583rDkunI","2013-01-01",2013,188386,0.683,0.727,2,"D","D major",1,"major",4,-6.941,0.0379,0.0461,1.85e-06,0.373,0.54,94.014
91,2014,"hunter hayes","hunter hayes","tattoo","tattoo",4,1,"Storyline","album","7H6dkUChT5EoOQtUVMg4cN","0Rm6GWdapFsg4Z6r2Ae3s8","2014-05-06",2014,196733,0.6,0.931,8,"G#","G# major",1,"major",4,-3.492,0.0681,0.128,0,0.0688,0.716,96.954
91,2015,"dierks bentley","dierks bentley","riser","riser",8,1,"RISER","album","7x8nK0m0cP2ksQf0mjWdPS","0HccAcPMNevr8ERJCWlFk3","2014-01-01",2014,250000,0.512,0.657,0,"C","C major",1,"major",4,-7.875,0.0325,0.115,0.01,0.0897,0.27,164.029
91,2016,"maddie  tae","maddie  tae","shut up and fish","shut up and fish",4,1,"Start Here (Deluxe Edition)","album","34bhyY8jfKez7uKakMfy4y","3tBQkUCC14hw1Y8JuCOoDI","2015-06-02",2015,198493,0.609,0.882,3,"D#","D# major",1,"major",4,-2.683,0.0526,0.258,1.36e-06,0.315,0.857,126.041
91,2017,"big  rich","big  rich","california","california",1,1,"Did It for the Party","album","0oBEeN6BCxEgMogzThqrPf","4sZY0JOIot0TapXBq0s5xg","2017-09-15",2017,201653,0.629,0.845,9,"A","A major",1,"major",4,-4.837,0.0399,0.0536,0,0.381,0.802,115.996
91,2018,"mason ramsey","mason ramsey","famous","famous",1,1,"Famous","single","6xvpfMjWTougrRRtK7iikz","2HGymMoOdB4ZYv0AAqYmgF","2018-04-27",2018,192520,0.534,0.815,5,"F","F major",1,"major",4,-2.815,0.0278,0.708,0,0.111,0.564,159.848
91,2019,"riley green","riley green","i wish grandpas never died","i wish grandpas never died",12,1,"Different 'Round Here (Big Machine Radio Release Special)","album","2QMsj4XJ7ne2hojxt6v5eb","2ie4jJruChx8S07VwZhvGz","2019-09-20",2019,250413,0.446,0.492,6,"F#","F# major",1,"major",4,-5.717,0.0294,0.0368,0,0.122,0.243,148.025
91,2020,"darius rucker","darius rucker","beers and sunshine","beers and sunshine",1,1,"Beers And Sunshine","single","7FY5V3XMwlNBPitEjXowHQ","36ISlLb12gKuCCVTYXC0gb","2020-08-06",2020,178278,0.57,0.645,5,"F","F major",1,"major",4,-5.816,0.0304,0.134,0,0.147,0.677,81.084
92,2011,"steel magnolia","steel magnolia","last night again","last night again",7,1,"Steel Magnolia","album","7sbNNaQTulMUEWxL5aDTiT","2EZFhET3x9lzZS3cCsxiAM","2011",2011,234266,0.69,0.689,2,"D","D major",1,"major",4,-5.606,0.0311,0.0724,0,0.0935,0.563,115.01
92,2012,"blake shelton","blake shelton","god gave me you","god gave me you",17,1,"Loaded: The Best of Blake Shelton","compilation","1UTPBmNbXNTittyMJrNkvw","68Pux358EOhXmQqln37bj4","2010-11-09",2010,229533,0.483,0.844,2,"D","D major",1,"major",4,-5.043,0.0314,0.00481,7.29e-05,0.405,0.543,151.977
92,2013,"zac brown band","zac brown band","sweet annie","sweet annie",6,1,"Uncaged","album","6yJCxee7QumYr820xdIsjo","6Te1vrlCz4DdCeONagkT6j","2012-07-06",2012,278693,0.635,0.434,6,"F#","F# major",1,"major",4,-7.986,0.0298,0.171,1.1e-06,0.106,0.171,139.976
92,2014,"brett eldredge","brett eldredge","mean to me","mean to me",9,1,"Bring You Back","album","0qSX3s5pJnAlSsgsCne8Cz","5FVuERsYqtKKAaWe62NBnv","2013-08-06",2013,228906,0.647,0.586,0,"C","C major",1,"major",4,-6.883,0.0313,0.115,1.69e-06,0.121,0.165,87.994
92,2015,"lee brice","lee brice","that dont sound like you","that dont sound like you",7,1,"I Don't Dance (Deluxe Edition)","album","5Zq7R5qmi58ByYyBQTlNuk","2l1fWY1albInvAG9t8WP2p","2014-09-09",2014,210573,0.543,0.589,4,"E","E major",1,"major",4,-9.496,0.0421,0.0236,2.99e-05,0.0798,0.255,129.813
92,2016,"canaan smith","canaan smith","hole in a bottle","hole in a bottle",4,1,"Canaan Smith","single","0q2lY1ZzFckzciuoMtUvck","27GY5D7nO47J4S5d8rCF9P","2015-03-23",2015,157173,0.686,0.811,8,"G#","G# minor",0,"minor",4,-5.289,0.0295,0.0417,0,0.174,0.72,113.001
92,2017,"jordan davis","jordan davis","singles you up","singles you up",1,1,"Singles You Up","single","77kULmXAQ6vWer7IIHdGzI","3IPkbTA8KkdDXyWtGkfFXa","2017-05-26",2017,182693,0.635,0.903,7,"G","G major",1,"major",4,-3.588,0.0323,0.0472,0,0.255,0.559,100.08
92,2018,"aaron watson","aaron watson","outta style","outta style",7,1,"Vaquero","album","5BKzvAPtNXnt0LwzGvKOH3","0b1Xx3vUapY6ZOqbPMcpDq","2017-02-24",2017,222213,0.617,0.886,2,"D","D major",1,"major",4,-4.352,0.0425,0.0883,1.35e-05,0.0856,0.873,124.979
92,2019,"brett young","brett young","catch","catch",6,1,"Ticket To L.A. (Big Machine Radio Release Special)","album","0fiWOxhsBsQQvFDtxUQWo0","2Af5r45Ldo5KODQG2frUzw","2018-12-07",2018,196440,0.566,0.765,2,"D","D major",1,"major",4,-6.337,0.0439,0.0248,0,0.0783,0.604,156.036
92,2020,"morgan wallen","morgan wallen","this bar","this bar",1,1,"This Bar","single","4oUHIQIBe0LHzYfvXNW4QM","3746VOqCr3ys3lQdhmDoyH","2019-12-31",2019,185733,0.545,0.884,2,"D","D major",1,"major",4,-5.208,0.0817,0.115,0.000424,0.0496,0.272,110.015
93,2011,"martina mcbride","martina mcbride","im gonna love you through it","im gonna love you through it",3,1,"Eleven","album","3P33qFNGBVXl86yQYWspFj","3ODXuvMAxSSyhwutyRJJwq","2011-01-01",2011,227613,0.431,0.657,5,"F","F major",1,"major",4,-5.12,0.0304,0.317,0,0.0893,0.259,142.527
93,2012,"rodney atkins","rodney atkins","hes mine","hes mine",2,1,"Take A Back Road","album","2qgvmDsc4jrqbAbjq1HGM2","5sTbbSUmIMpCWpWYMRULYV","2011-10-04",2011,191026,0.384,0.887,6,"F#","F# major",1,"major",4,-3.806,0.0653,0.0425,0,0.117,0.676,72.816
93,2013,"jon pardi","jon pardi","up all night","up all night",2,1,"Write You A Song","album","4MoAOfV4ROWofLG3a3hhBN","6qewYf1Su9xeaAp9iEQpUw","2014-01-01",2014,209640,0.549,0.713,9,"A","A major",1,"major",4,-4.935,0.0306,0.185,0,0.112,0.463,162.989
93,2014,"florida georgia line","florida georgia line","sun daze","sun daze",2,1,"Anything Goes","album","3b8QkneNDz4JHKKKlLgYZg","0El2Zyt68nYySFDG87hZgM","2014-10-14",2014,184706,0.476,0.952,4,"E","E major",1,"major",4,-3.783,0.041,0.0981,2.91e-06,0.438,0.849,170.062
93,2015,"lady a","lady a","freestyle","freestyle",4,1,"747","album","32WkQRZEVKSzVAAYqukAEA","2RpUYmbMQNJBwGr7tKyebo","2014-09-30",2014,184293,0.599,0.902,1,"C#","C# major",1,"major",4,-4.392,0.0543,0.0285,0,0.337,0.924,91.033
93,2016,"high valley","high valley","make you mine","make you mine",1,1,"Make You Mine","single","5sQqZtsAbXAoAnvA8iN9kN","1qPuJePSerAcMKjSYB2BTf","2016-02-26",2016,211612,0.542,0.9,0,"C","C major",1,"major",3,-3.315,0.0443,0.098,0,0.127,0.54,123.095
93,2017,"craig campbell","craig campbell","outskirts of heaven","outskirts of heaven",3,1,"See You Try","album","7tkwiWhGKSuQV8LwPWceWN","5J3jB1IKglDvEu0WRsOcq5","2016",2016,244266,0.497,0.434,0,"C","C major",1,"major",3,-5.73,0.0296,0.333,3.11e-06,0.108,0.266,115.749
93,2018,"ashley mcbryde","ashley mcbryde","a little dive bar in dahlonega","a little dive bar in dahlonega",7,1,"Girl Going Nowhere","album","371jpyGdoChzUASOIG2ECV","7qcRDEpmDWS0bLHaZRYE8c","2018-03-30",2018,209080,0.639,0.479,1,"C#","C# major",1,"major",4,-6.192,0.0447,0.426,0,0.151,0.571,146.084
93,2019,"jason aldean","jason aldean","we back","we back",9,1,"9","album","3FfvYsEGaIb52QPXhg4DcH","6UL2RC5J2vMau9KOMKQfJg","2019-11-22",2019,197160,0.433,0.928,4,"E","E minor",0,"minor",4,-5.117,0.0512,0.0135,2.01e-06,0.32,0.552,155.938
93,2020,"old dominion","old dominion","some people do","some people do",12,1,"Old Dominion","album","6y8XlgIV8BLlIg1tT1R10i","5xI2WO75cIHhGX55MlaIgU","2019-10-25",2019,196266,0.632,0.227,9,"A","A major",1,"major",4,-9.459,0.0378,0.856,0,0.101,0.323,112.81
94,2011,"sara evans","sara evans","my heart cant tell you no","my heart cant tell you no",3,1,"Stronger & Greatest Hits (Australian Tour Edition)","compilation","7qvsLYsYP0MHD7jkdv6DAG","3LJAL2uzwyTnrEyRvqGUwv","2007",2007,273200,0.557,0.652,6,"F#","F# minor",0,"minor",4,-5.4,0.025,0.175,0,0.256,0.465,89.992
94,2012,"edens edge","edens edge","too good to be true","too good to be true",4,1,"Edens Edge","album","6KAwb5D0KanI575XxOucMt","51uAfq7qHzZ0keNjg81sfz","2012-01-01",2012,195973,0.554,0.735,10,"A#","A# minor",0,"minor",4,-2.74,0.0402,0.389,0,0.0336,0.651,171.025
94,2013,"darius rucker","darius rucker","radio","radio",5,1,"True Believers","album","7FY5V3XMwlNBPitEjXowHQ","0uMur9BAwuzsShojxBi6ag","2013-01-01",2013,189053,0.72,0.848,0,"C","C major",1,"major",4,-6.834,0.0589,0.123,0,0.0728,0.965,92.999
94,2014,"darius rucker","darius rucker","homegrown honey","homegrown honey",1,1,"Southern Style","album","7FY5V3XMwlNBPitEjXowHQ","2Vk42GxIy8tNQtPk6wKd2h","2014-03-31",2014,204293,0.657,0.911,1,"C#","C# major",1,"major",4,-5.072,0.0493,0.122,0,0.0597,0.87,87.97
94,2015,"kristian bush","kristian bush","trailer hitch","trailer hitch",3,1,"Southern Gravity (The Complete Collection)","album","6H2X3nGSnuLh8UeEyair9A","3SVsgASqZaDDTtL1jaDCyh","2020-04-24",2020,170932,0.716,0.866,5,"F","F major",1,"major",4,-4.177,0.0438,0.249,0,0.0706,0.867,93.007
94,2016,"dan and shay","dan and shay","nothin like you","nothin like you",7,1,"Where It All Began","album","7z5WFjZAIYejWy0NI5lv4T","4W38RXuQNuoTSwVsQA1OGC","2014-04-01",2014,186253,0.589,0.704,4,"E","E major",1,"major",4,-4.772,0.0303,0.151,0,0.067,0.437,84.956
94,2018,"travis denning","travis denning","david ashley parker from powder springs","david ashley parker from powder springs",1,1,"David Ashley Parker From Powder Springs","single","6CegFHnUqJcOBipgphZ2CJ","4fhKaRCxbWXA3BwAr3Zxjx","2018-03-16",2018,210173,0.555,0.895,5,"F","F major",1,"major",4,-4.787,0.0472,0.131,0,0.0922,0.38,138.076
94,2019,"blake shelton","blake shelton","turnin me on","turnin me on",6,1,"Texoma Shore","album","1UTPBmNbXNTittyMJrNkvw","02Df1JGm5Sjh2GmRAl5ClR","2017-11-03",2017,288573,0.628,0.708,11,"B","B minor",0,"minor",4,-7.045,0.0287,0.309,1.32e-06,0.109,0.276,111.047
94,2020,"chris tomlin featuring lady a","chris tomlin","who you are to me","who you are to me feat lady a",1,1,"Who You Are To Me (feat. Lady A)","single","6pRi6EIPXz4QJEOEsBaA0m","46JqDjp4BMbLQrTOUHdspO","2020-06-26",2020,230108,0.59,0.798,1,"C#","C# major",1,"major",4,-4.75,0.0349,0.261,0,0.112,0.272,96.02
95,2011,"chris young","chris young","you","you",7,1,"Neon","album","4BYxqVkZyFjtik7crYLg5Q","3VCWhe7AtBrkhour9t6dq6","2011-07-11",2011,164520,0.708,0.708,6,"F#","F# minor",0,"minor",4,-5.12,0.0266,0.316,0,0.361,0.667,95.031
95,2012,"kristen kelly","kristen kelly","exold man","exold man",1,1,"Kristen Kelly EP","single","1iOSSxwI1AH3zmR6DvFJmV","1jFhSuunMt0YqQfzTfquTI","2012-10-30",2012,238946,0.879,0.655,11,"B","B major",1,"major",4,-7.724,0.0379,0.0201,1.58e-05,0.0752,0.934,119.967
95,2013,"kelly clarkson featuring vince gill","kelly clarkson","dont rush","dont rush",1,1,"Don't Rush","single","3BmGtnKgCSGYIUhmivXKWX","5ORJS2w3QxObWvcaVm0j9U","2012-10-30",2012,242013,0.406,0.665,1,"C#","C# major",1,"major",4,-6.02,0.0298,0.0264,0,0.0826,0.522,201.7
95,2014,"eric church","eric church","talladega","talladega",5,1,"The Outsiders (Extended Version)","album","2IvkS5MXK0vPGnwyJsrEyV","6wVLF29yXivhhYv4jbkRWW","2013",2013,262269,0.583,0.683,1,"C#","C# major",1,"major",4,-8.285,0.0297,0.0507,0.0781,0.0844,0.537,143.985
95,2015,"florida georgia line","florida georgia line","dirt","dirt",4,1,"Anything Goes","album","3b8QkneNDz4JHKKKlLgYZg","39WoJKymjyPlAiRs3QfPU7","2014-10-14",2014,230586,0.547,0.878,2,"D","D major",1,"major",4,-4.224,0.0451,0.0638,7.08e-06,0.106,0.592,121.973
95,2016,"kane brown","kane brown","used to love you sober","used to love you sober",2,1,"Chapter 1 - EP","single","3oSJ7TBVCWMDMiYjXNiCKE","6V3wTb4VVDWRw3YEDgc6Py","2016-03-25",2016,181680,0.525,0.674,1,"C#","C# major",1,"major",4,-6.053,0.0282,0.0405,0,0.339,0.431,147.978
95,2017,"brett young","brett young","sleep without you","sleep without you",1,1,"Brett Young","album","0fiWOxhsBsQQvFDtxUQWo0","6zkHymyoD3tIqV7RwCAYUw","2017-02-10",2017,187813,0.626,0.707,5,"F","F minor",0,"minor",4,-5.755,0.0425,0.0169,0,0.0772,0.653,88.543
95,2018,"lauren alaina","lauren alaina","doin fine","doin fine",1,1,"Road Less Traveled","album","1v3tdpIdBSW14rHUfiEVOv","4kXv5slZUnb4IoTvHAT8yM","2017-01-27",2017,200826,0.437,0.773,8,"G#","G# major",1,"major",4,-4.126,0.0399,0.143,0,0.129,0.477,166.028
95,2019,"tim mcgraw","tim mcgraw","neon church","neon church",1,1,"Neon Church","single","6roFdX1y5BYSbp60OTJWMd","4sm4HhZqRsUdWaW4QZdxg0","2018-10-04",2018,213399,0.471,0.791,0,"C","C major",1,"major",4,-4.817,0.0506,0.0836,0,0.0868,0.355,128.007
95,2020,"keith urban duet with pnk","keith urban","one too many","one too many",1,1,"One Too Many","single","0u2FHSq3ln94y5Q57xazwf","5NUXE8W12lWcUXgJRCjeEw","2020-09-16",2020,203893,0.697,0.535,4,"E","E major",1,"major",4,-6.504,0.068,0.247,0,0.569,0.594,82.959
